index,callset_order,sample_id,conc (ng/ul),sequencing_date,sampleset_id,fastq_1_path,fastq_2_path,bam_path,vcf_path,legacy_id,country,location,admin1_name,latitude,longitude,sequencing_qc_pass,data_qc_pass,analysis_pop,pop_code,SuperPopulation,collection_method,collection_date,note,Unnamed: 23,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
232,232,C1aSud225,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud225/C1aSud225.1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud225/C1aSud225.2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud225.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud225.rh.g.vcf.gz,C1aSud225,Sudan,ElSalamaniaWest,Khartoum,15.3840372,32.4500117,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,23/07/2022,,,-15.14664,1.1717824,-72.37767,-23.92996,5.3294363,-5.9652905,20.934778,-17.918713,-21.638393,21.43679
233,233,C1aSud226,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud226/C1aSud226_EKDN220046444-1A_HLN5MDSX5_L4_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud226/C1aSud226_EKDN220046444-1A_HLN5MDSX5_L4_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud226_EKDN220046444-1A_HLN5MDSX5_L4.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud226.rh.g.vcf.gz,C1aSud226,Sudan,ElSalamaniaWest,Khartoum,15.3840372,32.4500117,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,23/07/2022,,,-15.078834,1.1014351,-79.23069,-12.92356,-8.746691,62.94408,44.39852,6.5799437,12.464567,33.306858
234,234,C1aSud227,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud227/C1aSud227.1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud227/C1aSud227.2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud227.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud227.rh.g.vcf.gz,C1aSud227,Sudan,ElSalamaniaWest,Khartoum,15.3840372,32.4500117,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,23/07/2022,,,-15.463738,1.184862,-104.71107,-11.472708,-3.2256722,-1.9709445,60.00619,-29.095514,-24.542305,11.144593
235,235,C1aSud228,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud228/C1aSud228.1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud228/C1aSud228.2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud228.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud228.rh.g.vcf.gz,C1aSud228,Sudan,ElSalamaniaWest,Khartoum,15.3840372,32.4500117,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,23/07/2022,,,-14.636518,1.0712187,-94.51383,-14.618804,2.432903,36.75106,79.813965,-22.152859,7.608135,44.02138
236,236,C1aSud229,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud229/C1aSud229_EKDN220046447-1A_HLN5MDSX5_L2_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud229/C1aSud229_EKDN220046447-1A_HLN5MDSX5_L2_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud229_EKDN220046447-1A_HLN5MDSX5_L2.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud229.rh.g.vcf.gz,C1aSud229,Sudan,ElSalamaniaWest,Khartoum,15.3840372,32.4500117,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,23/07/2022,,,-13.623204,0.9829832,-56.860287,-3.3982022,-4.537709,37.747864,-9.213495,-11.130903,-0.2845022,2.415403
237,237,C1aSud230,,31/03/2023,sud.yem.cohort_20231203,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud230/C1aSud230_EKDN220046448-1A_HLN5MDSX5_L2_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/raw_reads/all_raw_reads/C1aSud230/C1aSud230_EKDN220046448-1A_HLN5MDSX5_L2_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud230_EKDN220046448-1A_HLN5MDSX5_L2.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.yem.20240312/gvcf/C1aSud230.rh.g.vcf.gz,C1aSud230,Sudan,ElSalamaniaWest,Khartoum,15.3840372,32.4500117,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,23/07/2022,,,-14.105668,1.067109,-64.21779,-19.595715,-1.2309119,25.418085,17.941357,7.177351,6.161341,11.852726
238,238,C1aSud231,,27/06/2023,sud.pak.20230831,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud231_EKDN230027294-1A_HKTCHDSX7_L1_1.fq.gz,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud231_EKDN230027294-1A_HKTCHDSX7_L1_2.fq.gz,~/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud231_EKDN230027294-1A_HKTCHDSX7_L1.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud231_EKDN230027294-1A_HKTCHDSX7_L1.g.vcf.gz,C1aSud231,Sudan,ElSalamaniaWest,Khartoum,15.3840372,32.4500117,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,10/08/2022,,,-14.635002,1.128711,-70.88764,-16.471571,8.7458105,-17.81731,-24.83611,-116.403404,-31.932991,18.86929
239,239,C1aSud232,,27/06/2023,sud.pak.20230831,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud232_EKDN230027295-1A_HHGLMDSX7_L3_1.fq.gz,/home/dennist/lstm_projects/Weetman_Group/cease/sud.pak.cohort_20231808/raw_reads/C1aSud232_EKDN230027295-1A_HHGLMDSX7_L3_2.fq.gz,~/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud232_EKDN230027295-1A_HHGLMDSX7_L3.bam,/home/dennist/lstm_data/cease/reads_gvcf/sud.pak.20231808/bam_gvcf/C1aSud232_EKDN230027295-1A_HHGLMDSX7_L3.g.vcf.gz,C1aSud232,Sudan,ElSalamaniaWest,Khartoum,15.3840372,32.4500117,1.0,1.0,Sudan,SUD,Horn of Africa & Yemen,Prokopack,11/08/2022,,,-15.0881,1.1283553,-76.25658,-10.642607,4.993655,19.732346,12.222716,-31.133068,3.2355514,5.7906423
240,240,D01,9.18,01/07/2025,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/D01_EKDN250020050-1A_22VGFMLT4_L4.bam,,,Ethiopia,DireDawa,DireDawa,9.620586,41.837559,,,,ETN,Horn of Africa & Yemen,larvae,01/08/2022,,,-3.8294997,-0.03170144,93.88747,45.393345,67.13019,-33.1641,25.37808,-36.71964,45.343723,20.013437
241,241,D02,5.08,01/07/2025,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/D02_merged.bam,,,Ethiopia,DireDawa,DireDawa,9.620586,41.837559,,,,ETN,Horn of Africa & Yemen,larvae,01/08/2022,,,-3.8710616,0.2696433,86.95782,38.261154,39.616856,-43.187725,3.3865714,-25.588531,16.912794,-13.257179
242,242,D03,9.88,01/07/2025,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/D03_EKDN250020052-1A_22VGFMLT4_L4.bam,,,Ethiopia,DireDawa,DireDawa,9.620586,41.837559,,,,ETN,Horn of Africa & Yemen,larvae,01/08/2022,,,-4.811566,-0.5162173,94.359474,63.08923,8.406651,-31.48733,32.574623,15.827031,45.34673,17.886127
243,243,D04,9.72,01/07/2025,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/D04_EKDN250020053-1A_22VGFMLT4_L7.bam,,,Ethiopia,DireDawa,DireDawa,9.620586,41.837559,,,,ETN,Horn of Africa & Yemen,larvae,01/08/2022,,,-4.4299436,-0.16968493,98.24731,43.544476,98.09708,-61.432728,41.372818,-3.5921402,49.0589,-3.0256631
244,244,D05,10.4,01/07/2025,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/D05_EKDN250020054-1A_22VGFMLT4_L7.bam,,,Ethiopia,DireDawa,DireDawa,9.620586,41.837559,,,,ETN,Horn of Africa & Yemen,larvae,01/08/2022,,,-5.0238566,-0.12689257,76.5189,33.445133,37.79973,-39.32188,3.7109258,-1.3156096,45.4494,-3.5508385
245,245,D06,13.5,01/07/2025,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/D06_EKDN250020055-1A_22VGFMLT4_L8.bam,,,Ethiopia,DireDawa,DireDawa,9.620586,41.837559,,,,ETN,Horn of Africa & Yemen,larvae,01/08/2022,,,-5.4270997,-0.20816694,101.099915,28.762306,47.81335,-37.145916,4.4189377,-2.1386588,15.5298395,-17.321486
246,246,D07,10.4,01/07/2025,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/D07_EKDN250020056-1A_22VGFMLT4_L4.bam,,,Ethiopia,DireDawa,DireDawa,9.620586,41.837559,,,,ETN,Horn of Africa & Yemen,larvae,01/08/2022,,,-6.115114,0.31643292,79.29344,30.293262,86.71173,-43.48729,16.272518,0.4234985,38.080307,28.929722
247,247,D08,12.8,01/07/2025,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/D08_EKDN250020057-1A_22VGFMLT4_L4.bam,,,Ethiopia,DireDawa,DireDawa,9.620586,41.837559,,,,ETN,Horn of Africa & Yemen,larvae,01/08/2022,,,-3.9666767,-0.5790968,97.61439,34.167324,52.74415,-39.959057,12.340564,-16.64336,46.028404,34.521255
248,248,D09,11.1,01/07/2025,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/D09_EKDN250020058-1A_22VGFMLT4_L4.bam,,,Ethiopia,DireDawa,DireDawa,9.620586,41.837559,,,,ETN,Horn of Africa & Yemen,larvae,01/08/2022,,,-5.6899915,0.43006167,61.830162,55.73189,7.144341,-74.12385,4.951493,-14.792325,50.11852,21.343878
249,249,D10,9.66,01/07/2025,,,,/home/dennist/lstm_data/cease/reads_gvcf/eth.ken.2025/D10_EKDN250020059-1A_22VGFMLT4_L8.bam,,,Ethiopia,DireDawa,DireDawa,9.620586,41.837559,,,,ETN,Horn of Africa & Yemen,larvae,01/08/2022,,,-4.9576893,-0.28424713,83.21921,45.78395,36.169193,-53.235207,36.256165,1.8364686,44.29627,19.280441
269,269,Dana_I_04,5.67,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Dana_I_04_EKDN240018843-1A_223WLMLT4_L6_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Dana_I_04_EKDN240018843-1A_223WLMLT4_L6_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Dana_I_04_EKDN240018843-1A_223WLMLT4_L6.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Dana_I_04_EKDN240018843-1A_223WLMLT4_L6.g.vcf.gz,Dana_I_04_EKDN240018843-1A_223WLMLT4_L6,Ethiopia,Danan,Somali,6.513496767,43.49424426,1.0,1.0,Southeastern Ethiopia,ETS,Horn of Africa & Yemen,larvae,01/10/2023,collections between 2021-2023,,-5.9038,-0.027908927,137.85059,-109.79301,-4.759115,31.95163,-13.038346,-25.864109,7.03085,-34.341393
270,270,Dana_I_12,6.96,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Dana_I_12_EKDN240018846-1A_223WLMLT4_L8_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Dana_I_12_EKDN240018846-1A_223WLMLT4_L8_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Dana_I_12_EKDN240018846-1A_223WLMLT4_L8.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Dana_I_12_EKDN240018846-1A_223WLMLT4_L8.g.vcf.gz,Dana_I_12_EKDN240018846-1A_223WLMLT4_L8,Ethiopia,Danan,Somali,6.513496767,43.49424426,1.0,1.0,Southeastern Ethiopia,ETS,Horn of Africa & Yemen,larvae,01/10/2023,collections between 2021-2023,,-5.214563,0.08683503,123.83173,-94.36926,5.4459267,35.757492,-35.084946,-2.2734292,-19.804628,-32.511032
271,271,Dana_I_13,4.79,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Dana_I_13_EKDN240018847-1A_223WLMLT4_L8_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Dana_I_13_EKDN240018847-1A_223WLMLT4_L8_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Dana_I_13_EKDN240018847-1A_223WLMLT4_L8.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Dana_I_13_EKDN240018847-1A_223WLMLT4_L8.g.vcf.gz,Dana_I_13_EKDN240018847-1A_223WLMLT4_L8,Ethiopia,Danan,Somali,6.513496767,43.49424426,1.0,1.0,Southeastern Ethiopia,ETS,Horn of Africa & Yemen,larvae,01/10/2023,collections between 2021-2023,,-5.3785543,0.054533657,134.97708,-93.37305,-18.975603,34.43196,-34.852684,-29.636433,-16.491144,-32.867653
272,272,Dana_I_14,8.8,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Dana_I_14_EKDN240018848-1A_223WLMLT4_L8_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Dana_I_14_EKDN240018848-1A_223WLMLT4_L8_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Dana_I_14_EKDN240018848-1A_223WLMLT4_L8.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Dana_I_14_EKDN240018848-1A_223WLMLT4_L8.g.vcf.gz,Dana_I_14_EKDN240018848-1A_223WLMLT4_L8,Ethiopia,Danan,Somali,6.513496767,43.49424426,1.0,1.0,Southeastern Ethiopia,ETS,Horn of Africa & Yemen,larvae,01/10/2023,collections between 2021-2023,,-5.71289,0.11753745,136.72064,-92.343735,-14.722092,4.2842655,16.882998,-0.39096066,14.263658,-11.142901
273,273,Dana_I_16,13.39,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/merged_reads/Dana_I_16.merged.1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/merged_reads/Dana_I_16.merged.2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_New_downloads_and_results_16.5.24/Dana_I_16.merged.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_New_downloads_and_results_16.5.24/Dana_I_16.merged.g.vcf.gz,Dana_I_16_EKDN240018850-1A_223WLHLT4_L2,Ethiopia,Danan,Somali,6.513496767,43.49424426,1.0,1.0,Southeastern Ethiopia,ETS,Horn of Africa & Yemen,larvae,01/10/2023,collections between 2021-2023,,-5.3459864,-0.28797358,137.19055,-105.02015,-44.498737,29.86024,-6.944995,-10.60597,-2.8827128,-19.877422
274,274,Dana_I_17,14.79,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Dana_I_17_EKDN240018851-1A_223WLMLT4_L8_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Dana_I_17_EKDN240018851-1A_223WLMLT4_L8_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Dana_I_17_EKDN240018851-1A_223WLMLT4_L8.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Dana_I_17_EKDN240018851-1A_223WLMLT4_L8.g.vcf.gz,Dana_I_17_EKDN240018851-1A_223WLMLT4_L8,Ethiopia,Danan,Somali,6.513496767,43.49424426,1.0,1.0,Southeastern Ethiopia,ETS,Horn of Africa & Yemen,larvae,01/10/2023,collections between 2021-2023,,-5.759526,0.14655012,138.46939,-145.131,-34.777462,5.7018523,21.65847,0.051254496,26.570114,-46.049694
275,275,Dana_I_18,8.67,28/04/2024,eth.djib.yem.20240606,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Dana_I_18_EKDN240018852-1A_22JVYWLT3_L7_1.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/unmerged_reads/Dana_I_18_EKDN240018852-1A_22JVYWLT3_L7_2.fq.gz,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Dana_I_18_EKDN240018852-1A_22JVYWLT3_L7.bam,/home/dennist/lstm_data/cease/reads_gvcf/eth.yem.dji.20240415/results_germline_X204SC24031813-Z01-F001_02_27.4.24/Dana_I_18_EKDN240018852-1A_22JVYWLT3_L7.g.vcf.gz,Dana_I_18_EKDN240018852-1A_22JVYWLT3_L7,Ethiopia,Danan,Somali,6.513496767,43.49424426,1.0,1.0,Southeastern Ethiopia,ETS,Horn of Africa & Yemen,larvae,01/10/2023,collections between 2021-2023,,-5.1878066,-0.14887524,133.67387,-93.97743,-7.7985272,2.8386781,12.913547,-15.579602,15.021513,-4.514153
